Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
tampabay-rays-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_Black_Back_lo_c4174b1b-746e-4d3e-9c1b-9d1e28eb6462.jpg?v=1682340742,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_Black_Front_lo_33f8810e-f902-462f-9314-ccfa4f236c3f.jpg?v=1682340742,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Dark_White_Back_Blank_lo.jpg?v=1682340742,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Dark_Black_Back_Blank_lo.jpg?v=1682340742,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_White_Back_lo_30758c9d-255c-48cb-ac77-c98b7c2dec49.jpg?v=1682340740,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_Black_Back_lo_dba090be-68ee-4b13-af18-5308bec1e1de.jpg?v=1682340739,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,Tampa Bay Rays MLB Jersey Chair,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,MLB Jersey Chair,MLB,true,Chair Base Color,White,,Light Gray Dark,Dark,,,,,"",26000.0,shopify,996,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_White_Front_lo.jpg?v=1682339043,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_White_Front_lo.jpg?v=1682339043,kg,,,true,,,true,,,active
tampabay-rays-mlb-jersey-chair,,,,,,,,,White,,,Light,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_White_Back_lo.jpg?v=1682339043,2,feature,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_White_Front_lo.jpg?v=1682339043,kg,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,White,,,Powder,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Powder_White_Back_Blank_lo_mini.jpg?v=1682339043,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysPowder_White_Front_lo.jpg?v=1682339043,kg,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,Black,,,Dark,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Powder_Black_Back_Blank_lo_mini.jpg?v=1682339043,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_Black_Front_lo.jpg?v=1682339043,kg,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,Black,,,Light,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Light_White_Back_Blank_lo_mini_cfbc413f-8a03-4ae4-bd0d-160e3c555c39.jpg?v=1682339043,5,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_Black_Front_lo.jpg?v=1682339043,kg,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,Black,,,Powder,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Light_Black_Back_Blank_lo_mini_37a83f4b-c28e-412a-a197-87aaf1c38552.jpg?v=1682339043,6,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysPowder_Black_Front_lo.jpg?v=1682339043,kg,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysPowder_White_Front_lo.jpg?v=1682339043,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysPowder_Black_Front_lo.jpg?v=1682339043,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_White_Front_lo.jpg?v=1682339043,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_Black_Front_lo.jpg?v=1682339043,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysPowder_White_Back_lo.jpg?v=1682339043,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysPowder_Black_Back_lo.jpg?v=1682339043,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_White_Back_lo.jpg?v=1682339043,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysWhite_Black_Back_lo.jpg?v=1682339043,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_Black_Front_lo.jpg?v=1682339043,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Dark_White_Back_Blank_lo_mini_83a99e4d-9a1e-4a18-a000-42c3f1b24380.jpg?v=1682339043,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Rays_Dark_Black_Back_Blank_lo_mini_ac682afc-e605-4915-bee4-7c61665f9d63.jpg?v=1682339043,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,
tampabay-rays-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/RaysBlue_Black_Back_lo.jpg?v=1682339032,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,Cincinnati Reds Complete Custom with personalized name and number Jersey Chair,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,Complete Custom with personalized name and number MLB Jersey Chair,MLB,true,Chair Base Color,White,,Light Gray Dark,Dark,,,,,"",26000.0,shopify,998,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Front_lo.jpg?v=1614265170,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Front_lo.jpg?v=1614265170,kg,,,true,,,true,,,active
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,White,,,Light,,,,,"",26000.0,shopify,999,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Back_Blank_lo.jpg?v=1614265170,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Front_lo.jpg?v=1614265170,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,White,,,Grey,,,,,"",26000.0,shopify,998,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Back_lo.jpg?v=1614265170,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Front_lo.jpg?v=1614265170,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,Red,,,Dark,,,,,"",26000.0,shopify,998,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Front_lo.jpg?v=1614265170,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Red_Front_lo.jpg?v=1614265164,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,Red,,,Light,,,,,"",26000.0,shopify,999,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Back_lo.jpg?v=1614265170,5,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Front_lo.jpg?v=1614265170,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,Red,,,Grey,,,,,"",26000.0,shopify,999,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Back_Blank_lo.jpg?v=1614265170,6,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Red_Front_lo.jpg?v=1614265170,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,Black,,,Dark,,,,,"",26000.0,shopify,996,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Front_lo.jpg?v=1614265170,7,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Black_Front_lo.jpg?v=1614265164,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,Black,,,Light,,,,,"",26000.0,shopify,999,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Back_lo.jpg?v=1614265170,8,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Front_lo.jpg?v=1614265170,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,Black,,,Grey,,,,,"",26000.0,shopify,999,deny,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Back_Blank_lo.jpg?v=1614265170,9,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Black_Front_lo.jpg?v=1614265170,kg,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Front_lo.jpg?v=1614265170,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Back_lo.jpg?v=1614265170,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Back_Blank_lo.jpg?v=1614265170,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Front_lo.jpg?v=1614265170,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Back_lo.jpg?v=1614265170,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Back_Blank_lo.jpg?v=1614265170,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Red_Front_lo.jpg?v=1614265170,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Red_Back_lo.jpg?v=1614265170,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Red_Back_Blank_lo.jpg?v=1614265170,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Black_Front_lo.jpg?v=1614265170,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Black_Back_lo.jpg?v=1614265170,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Black_Back_Blank_lo.jpg?v=1614265170,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Red_Front_lo.jpg?v=1614265164,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Red_Back_lo.jpg?v=1614265164,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Red_Back_Blank_lo.jpg?v=1614265164,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Black_Front_lo.jpg?v=1614265164,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Black_Back_lo.jpg?v=1614265164,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-complete-custom-with-personalized-name-and-number-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Black_Back_Blank_lo.jpg?v=1614265164,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,Cincinnati Reds MLB Jersey Chair,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,MLB Jersey Chair,MLB,true,Chair Base Color,Red,,Light Gray Dark,Dark,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Front_lo_b6f83ed9-cd1a-4081-b296-7204d19d58c9.jpg?v=1614265528,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Red_Front_lo_efeb722c-175f-4362-afee-00d46523d098.jpg?v=1614265520,kg,,,true,,,true,,,active
cincinnati-reds-mlb-jersey-chair,,,,,,,,,Red,,,Light,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Back_lo_f85ba605-3795-47c3-85e2-158107548729.jpg?v=1614265536,2,feature,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Front_lo_66c97099-b7f9-4c6b-a664-6d7f80946562.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,Red,,,Grey,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Back_Blank_lo_d377ed50-5039-4030-85ff-920c775ccbbe.jpg?v=1614265528,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Red_Front_lo_daf58d5c-8079-46a5-be1c-f9a7990140bb.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,White,,,Dark,,,,,"",26000.0,shopify,997,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Front_lo_f3d5d5c5-c80f-4ed7-867e-3b6b9fb19a9e.jpg?v=1614265528,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_White_Front_lo_b6f83ed9-cd1a-4081-b296-7204d19d58c9.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,White,,,Light,,,,,"",26000.0,shopify,998,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Back_lo_df2c2a8d-cf87-493a-b919-7c61a5f56ff1.jpg?v=1614265528,5,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Front_lo_f3d5d5c5-c80f-4ed7-867e-3b6b9fb19a9e.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,White,,,Grey,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_White_Back_Blank_lo_1084d590-26b2-4108-8dbc-35f4725f5662.jpg?v=1614265528,6,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Front_lo_e633dd91-6d2f-43af-820f-510dd2f4b3f1.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,Black,,,Dark,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Front_lo_66c97099-b7f9-4c6b-a664-6d7f80946562.jpg?v=1614265528,7,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Dark_Black_Front_lo_6ab64e1f-f982-4b0b-9648-48259df83da7.jpg?v=1614265520,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,Black,,,Light,,,,,"",26000.0,shopify,998,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Back_lo_4853ad93-835f-4165-99cb-38c97b9908ee.jpg?v=1614265528,8,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Front_lo_8f87bd2f-8e9c-4a28-aae6-ba715a51a137.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,Black,,,Grey,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Red_Back_Blank_lo_08be2934-ecf0-424d-a27b-589d1b0a3eb0.jpg?v=1614265528,9,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_Black_Front_lo_96813ff1-cc34-4efa-984c-c9f90ca1290e.jpg?v=1614265528,kg,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Front_lo_8f87bd2f-8e9c-4a28-aae6-ba715a51a137.jpg?v=1614265528,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Back_lo_c27f881d-6257-4364-b435-3682050341eb.jpg?v=1614265528,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Light_Black_Back_Blank_lo_cff83191-3dc2-44e2-9f1b-a6b98e664142.jpg?v=1614265528,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Front_lo_e633dd91-6d2f-43af-820f-510dd2f4b3f1.jpg?v=1614265528,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,
cincinnati-reds-mlb-jersey-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Cincinnati_Grey_White_Back_lo_927c49b4-563d-4795-b078-d2b460ad48f3.jpg?v=1614265528,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,
